26C075--Coweeman R. nr Kelso

DATE         TIME    FLOW (cfs)   QUALITY
09/16/2006   19:45         63.1        50
09/16/2006   20:00         64.2        50
09/16/2006   20:15         63.1        50
09/16/2006   20:30         64.2        50
09/16/2006   20:45         63.1        50
09/16/2006   21:00         63.1        50
09/16/2006   21:15         63.1        50
09/16/2006   21:30         63.1        50
09/16/2006   21:45         63.1        50
09/16/2006   22:00         63.1        50
09/16/2006   22:15         63.1        50
09/16/2006   22:30         63.1        50
09/16/2006   22:45         63.1        50
09/16/2006   23:00         63.1        50
09/16/2006   23:15         63.1        50
09/16/2006   23:30         63.1        50
09/16/2006   23:45         63.1        50
09/17/2006   00:00         63.1        50
09/17/2006   00:15         63.1        50
09/17/2006   00:30         63.1        50
09/17/2006   00:45         63.1        50
09/17/2006   01:00         63.1        50
09/17/2006   01:15         63.1        50
09/17/2006   01:30         63.1        50
09/17/2006   01:45         63.1        50
09/17/2006   02:00         63.1        50
09/17/2006   02:15         63.1        50
09/17/2006   02:30         63.1        50
09/17/2006   02:45         63.1        50
09/17/2006   03:00         63.1        50
09/17/2006   03:15         63.1        50
09/17/2006   03:30         63.1        50
09/17/2006   03:45         63.1        50
09/17/2006   04:00         63.1        50
09/17/2006   04:15         63.1        50
09/17/2006   04:30         63.1        50
09/17/2006   04:45         63.1        50
09/17/2006   05:00         63.1        50
09/17/2006   05:15         63.1        50
09/17/2006   05:30         63.1        50
09/17/2006   05:45         63.1        50
09/17/2006   06:00         63.1        50
09/17/2006   06:15         63.1        50
09/17/2006   06:30         63.1        50
09/17/2006   06:45         63.1        50
09/17/2006   07:00         63.1        50
09/17/2006   07:15         63.1        50
09/17/2006   07:30         63.1        50
09/17/2006   07:45         63.1        50
09/17/2006   08:00         63.1        50
09/17/2006   08:15         63.1        50
09/17/2006   08:30         63.1        50
09/17/2006   08:45         63.1        50
09/17/2006   09:00         63.1        50
09/17/2006   09:15         63.1        50
09/17/2006   09:30         63.1        50
09/17/2006   09:45         63.1        50
09/17/2006   10:00         63.1        50
09/17/2006   10:15         63.1        50
09/17/2006   10:30         63.1        50
09/17/2006   10:45         63.1        50
09/17/2006   11:00         63.1        50
09/17/2006   11:15         63.1        50
09/17/2006   11:30         63.1        50
09/17/2006   11:45         63.1        50
09/17/2006   12:00         63.1        50
09/17/2006   12:15         63.1        50
09/17/2006   12:30         63.1        50
09/17/2006   12:45         63.1        50
09/17/2006   13:00         63.1        50
09/17/2006   13:15         63.1        50
09/17/2006   13:30         63.1        50
09/17/2006   13:45         63.1        50
09/17/2006   14:00         63.1        50
09/17/2006   14:15         63.1        50
09/17/2006   14:30         63.1        50
09/17/2006   14:45         63.1        50
09/17/2006   15:00         63.1        50
09/17/2006   15:15         63.1        50
09/17/2006   15:30         63.1        50
09/17/2006   15:45         63.1        50
09/17/2006   16:00         63.1        50
09/17/2006   16:15         63.1        50
09/17/2006   16:30         63.1        50
09/17/2006   16:45         63.1        50
09/17/2006   17:00         63.1        50
09/17/2006   17:15         63.1        50
09/17/2006   17:30         63.1        50
09/17/2006   17:45         63.1        50
09/17/2006   18:00         63.1        50
09/17/2006   18:15         63.1        50
09/17/2006   18:30         63.1        50
09/17/2006   18:45         63.1        50
09/17/2006   19:00         63.1        50
09/17/2006   19:15         63.1        50
09/17/2006   19:30         63.1        50
09/17/2006   19:45         63.1        50
09/17/2006   20:00         63.1        50
09/17/2006   20:15         63.1        50
09/17/2006   20:30         63.1        50
09/17/2006   20:45         63.1        50
09/17/2006   21:00         63.1        50
09/17/2006   21:15         63.1        50
09/17/2006   21:30         63.1        50
09/17/2006   21:45         63.1        50
09/17/2006   22:00         63.1        50
09/17/2006   22:15         63.1        50
09/17/2006   22:30         63.1        50
09/17/2006   22:45         63.1        50
09/17/2006   23:00         63.1        50
09/17/2006   23:15         63.1        50
09/17/2006   23:30         63.1        50
09/17/2006   23:45         63.1        50
09/18/2006   00:00         63.1        50
09/18/2006   00:15         63.1        50
09/18/2006   00:30         64.2        50
09/18/2006   00:45         63.1        50
09/18/2006   01:00         64.2        50
09/18/2006   01:15         64.2        50
09/18/2006   01:30         64.2        50
09/18/2006   01:45         64.2        50
09/18/2006   02:00         64.2        50
09/18/2006   02:15         64.2        50
09/18/2006   02:30         64.2        50
09/18/2006   02:45         64.2        50
09/18/2006   03:00         65.4        50
09/18/2006   03:15         64.2        50
09/18/2006   03:30         64.2        50
09/18/2006   03:45         64.2        50
09/18/2006   04:00         64.2        50
09/18/2006   04:15         64.2        50
09/18/2006   04:30         64.2        50
09/18/2006   04:45         64.2        50
09/18/2006   05:00         64.2        50
09/18/2006   05:15         65.4        50
09/18/2006   05:30         65.4        50
09/18/2006   05:45         65.4        50
09/18/2006   06:00         65.4        50
09/18/2006   06:15         65.4        50
09/18/2006   06:30         65.4        50
09/18/2006   06:45         65.4        50
09/18/2006   07:00         65.4        50
09/18/2006   07:15         65.4        50
09/18/2006   07:30         65.4        50
09/18/2006   07:45         65.4        50
09/18/2006   08:00         65.4        50
09/18/2006   08:15         65.4        50
09/18/2006   08:30         65.4        50
09/18/2006   08:45         65.4        50
09/18/2006   09:00         65.4        50
09/18/2006   09:15         65.4        50
09/18/2006   09:30         65.4        50
09/18/2006   09:45         65.4        50
09/18/2006   10:00         65.4        50
09/18/2006   10:15         65.4        50
09/18/2006   10:30         65.4        50
09/18/2006   10:45         65.4        50
09/18/2006   11:00         65.4        50
09/18/2006   11:15         65.4        50
09/18/2006   11:30         65.4        50
09/18/2006   11:45         65.4        50
09/18/2006   12:00         65.4        50
09/18/2006   12:15         65.4        50
09/18/2006   12:30         65.4        50
09/18/2006   12:45         65.4        50
09/18/2006   13:00         65.4        50
09/18/2006   13:15         65.4        50
09/18/2006   13:30         65.4        50
09/18/2006   13:45         65.4        50
09/18/2006   14:00         65.4        50
09/18/2006   14:15         65.4        50
09/18/2006   14:30         65.4        50
09/18/2006   14:45         64.2        50
09/18/2006   15:00         65.4        50
09/18/2006   15:15         65.4        50
09/18/2006   15:45         65.4        82
09/18/2006   16:00         65.4        50
09/18/2006   16:15         64.2        50
09/18/2006   16:30         64.2        50
09/18/2006   16:45         65.4        50
09/18/2006   17:00         64.2        50
09/18/2006   17:15         64.2        50
09/18/2006   17:30         64.2        50
09/18/2006   17:45         65.4        50
09/18/2006   18:00         65.4        50
09/18/2006   18:15         65.4        50
09/18/2006   18:30         65.4        50
09/18/2006   18:45         64.2        50
09/18/2006   19:00         64.2        50
09/18/2006   19:15         65.4        50
09/18/2006   19:30         65.4        50
09/18/2006   19:45         65.4        50
09/18/2006   20:00         65.4        50
09/18/2006   20:15         65.4        50
09/18/2006   20:30         64.2        50
09/18/2006   20:45         64.2        50
09/18/2006   21:00         65.4        50
09/18/2006   21:15         65.4        50
09/18/2006   21:30         65.4        50
09/18/2006   21:45         65.4        50
09/18/2006   22:00         65.4        50
09/18/2006   22:15         65.4        50
09/18/2006   22:30         65.4        50
09/18/2006   22:45         65.4        50
09/18/2006   23:00         64.2        50
09/18/2006   23:15         65.4        50
09/18/2006   23:30         65.4        50
09/18/2006   23:45         65.4        50
09/19/2006   00:00         65.4        50
09/19/2006   00:15         65.4        50
09/19/2006   00:30         65.4        50
09/19/2006   00:45         65.4        50
09/19/2006   01:00         65.4        50
09/19/2006   01:15         65.4        50
09/19/2006   01:30         65.4        50
09/19/2006   01:45         65.4        50
09/19/2006   02:00         65.4        50
09/19/2006   02:15         65.4        50
09/19/2006   02:30         65.4        50
09/19/2006   02:45         65.4        50
09/19/2006   03:00         65.4        50
09/19/2006   03:15         65.4        50
09/19/2006   03:30         65.4        50
09/19/2006   03:45         65.4        50
09/19/2006   04:00         65.4        50
09/19/2006   04:15         65.4        50
09/19/2006   04:30         65.4        50
09/19/2006   04:45         65.4        50
09/19/2006   05:00         65.4        50
09/19/2006   05:15         65.4        50
09/19/2006   05:30         65.4        50
09/19/2006   05:45         65.4        77
09/19/2006   06:00         65.7        77
09/19/2006   06:15         69.3        77
09/19/2006   06:30         66.3        77
09/19/2006   06:45         68.8        77
09/19/2006   07:00         71.5        77
09/19/2006   07:15         69.5        77
09/19/2006   07:30         72.1        77
09/19/2006   07:45         69.0        77
09/19/2006   08:00         71.6        77
09/19/2006   08:15         72.0        77
09/19/2006   08:30         72.3        77
09/19/2006   08:45         71.4        77
09/19/2006   09:00         70.6        77
09/19/2006   09:15         73.3        77
09/19/2006   09:30         72.4        77
09/19/2006   09:45         75.2        77
09/19/2006   10:00         75.2        50
09/19/2006   10:15         75.2        50
09/19/2006   10:30         75.2        50
09/19/2006   10:45         75.2        50
09/19/2006   11:00         75.2        50
09/19/2006   11:15         75.2        50
09/19/2006   11:30         75.2        50
09/19/2006   11:45         73.9        50
09/19/2006   12:00         73.9        50
09/19/2006   12:15         73.9        50
09/19/2006   12:30         75.2        50
09/19/2006   12:45         75.2        50
09/19/2006   13:00         75.2        50
09/19/2006   13:15         73.9        50
09/19/2006   13:30         73.9        50
09/19/2006   13:45         73.9        50
09/19/2006   14:00         73.9        50
09/19/2006   14:15         72.6        50
09/19/2006   14:30         72.6        50
09/19/2006   14:45         71.4        50
09/19/2006   15:00         71.4        50
09/19/2006   15:15         70.1        50
09/19/2006   15:30         70.1        50
09/19/2006   15:45         70.1        50
09/19/2006   16:00         68.9        50
09/19/2006   16:15         67.7        50
09/19/2006   16:30         67.7        50
09/19/2006   16:45         67.7        50
09/19/2006   17:00         66.5        50
09/19/2006   17:15         66.5        50
09/19/2006   17:30         66.5        50
09/19/2006   17:45         65.4        50
09/19/2006   18:00         66.5        50
09/19/2006   18:15         65.4        50
09/19/2006   18:30         65.4        50
09/19/2006   18:45         65.4        50
09/19/2006   19:00         65.4        50
09/19/2006   19:15         64.2        50
09/19/2006   19:30         65.4        50
09/19/2006   19:45         64.2        50
09/19/2006   20:00         64.2        50
09/19/2006   20:15         63.1        50
09/19/2006   20:30         63.1        50
09/19/2006   20:45         63.1        50
09/19/2006   21:00         63.1        50
09/19/2006   21:15         63.1        50
09/19/2006   21:30         62.0        50
09/19/2006   21:45         62.0        50
09/19/2006   22:00         62.0        50
09/19/2006   22:15         62.0        50
09/19/2006   22:30         60.9        50
09/19/2006   22:45         60.9        50
09/19/2006   23:00         60.9        50
09/19/2006   23:15         59.7        50
09/19/2006   23:30         59.7        50
09/19/2006   23:45         59.7        50
09/20/2006   00:00         59.7        50
09/20/2006   00:15         58.3        50
09/20/2006   00:30         58.3        50
09/20/2006   00:45         58.3        50
09/20/2006   01:00         56.9        50
09/20/2006   01:15         56.9        50
09/20/2006   01:30         55.5        50
09/20/2006   01:45         55.5        50
09/20/2006   02:00         55.5        50
09/20/2006   02:15         54.2        50
09/20/2006   02:30         54.2        50
09/20/2006   02:45         52.9        50
09/20/2006   03:00         52.9        50
09/20/2006   03:15         52.9        50
09/20/2006   03:30         51.6        50
09/20/2006   03:45         51.6        50
09/20/2006   04:00         50.3        50
09/20/2006   04:15         50.3        50
09/20/2006   04:30         50.3        50
09/20/2006   04:45         49.1        50
09/20/2006   05:00         49.1        50
09/20/2006   05:15         49.1        50
09/20/2006   05:30         49.1        50
09/20/2006   05:45         47.9        50
09/20/2006   06:00         47.9        50
09/20/2006   06:15         47.9        50
09/20/2006   06:30         46.7        50
09/20/2006   06:45         46.7        50
09/20/2006   07:00         46.7        50
09/20/2006   07:15         46.7        50
09/20/2006   07:30         46.7        50
09/20/2006   07:45         46.7        50
09/20/2006   08:00         45.6        50
09/20/2006   08:15         45.6        50
09/20/2006   08:30         44.4        50
09/20/2006   08:45         45.6        50
09/20/2006   09:00         44.4        50
09/20/2006   09:15         44.4        50
09/20/2006   09:30         44.4        50
09/20/2006   09:45         43.3        50
09/20/2006   10:00         44.4        50
09/20/2006   10:15         43.3        50
09/20/2006   10:30         43.3        50
09/20/2006   10:45         43.3        50
09/20/2006   11:00         43.3        50
09/20/2006   11:15         43.3        50
09/20/2006   11:30         42.3        50
09/20/2006   11:45         42.3        50
09/20/2006   12:00         42.3        50
09/20/2006   12:15         42.3        50
09/20/2006   12:30         42.3        50
09/20/2006   12:45         42.3        50
09/20/2006   13:00         42.3        50
09/20/2006   13:15         42.3        50
09/20/2006   13:30         42.3        50
09/20/2006   13:45         42.3        50
09/20/2006   14:00         42.3        50
09/20/2006   14:15         41.2        50
09/20/2006   14:30         42.3        50
09/20/2006   14:45         42.3        50
09/20/2006   15:00         42.3        50
09/20/2006   15:15         42.3        50
09/20/2006   15:30         42.3        50
09/20/2006   15:45         42.3        50
09/20/2006   16:00         42.3        50
09/20/2006   16:15         42.3        50
09/20/2006   16:30         42.3        50
09/20/2006   16:45         42.3        50
09/20/2006   17:00         42.3        50
09/20/2006   17:15         42.3        50
09/20/2006   17:30         42.3        50
09/20/2006   17:45         42.3        50
09/20/2006   18:00         42.3        50
09/20/2006   18:15         42.3        50
09/20/2006   18:30         42.3        50
09/20/2006   18:45         43.3        50
09/20/2006   19:00         42.3        50
09/20/2006   19:15         43.3        50
09/20/2006   19:30         43.3        50
09/20/2006   19:45         42.3        50
09/20/2006   20:00         42.3        50
09/20/2006   20:15         42.3        50
09/20/2006   20:30         42.3        50
09/20/2006   20:45         43.3        50
09/20/2006   21:00         43.3        50
09/20/2006   21:15         43.3        50
09/20/2006   21:30         43.3        50
09/20/2006   21:45         43.3        50
09/20/2006   22:00         43.3        50
09/20/2006   22:15         44.4        50
09/20/2006   22:30         44.4        50
09/20/2006   22:45         45.6        50
09/20/2006   23:00         45.6        50
09/20/2006   23:15         45.6        50
09/20/2006   23:30         46.7        50
09/20/2006   23:45         46.7        50
09/21/2006   00:00         47.9        50
09/21/2006   00:15         47.9        50
09/21/2006   00:30         49.1        50
09/21/2006   00:45         50.3        50
09/21/2006   01:00         51.6        50
09/21/2006   01:15         52.9        50
09/21/2006   01:30         54.2        50
09/21/2006   01:45         54.2        50
09/21/2006   02:00         55.5        50
09/21/2006   02:15         55.5        50
09/21/2006   02:30         56.9        50
09/21/2006   02:45         56.9        50
09/21/2006   03:00         56.9        50
09/21/2006   03:15         58.3        50
09/21/2006   03:30         58.3        50
09/21/2006   03:45         58.3        50
09/21/2006   04:00         58.3        50
09/21/2006   04:15         59.7        50
09/21/2006   04:30         59.7        50
09/21/2006   04:45         59.7        50
09/21/2006   05:00         59.7        50
09/21/2006   05:15         59.7        50
09/21/2006   05:30         60.9        50
09/21/2006   05:45         60.9        50
09/21/2006   06:00         60.9        50
09/21/2006   06:15         60.9        50
09/21/2006   06:30         62.0        50
09/21/2006   06:45         62.0        50
09/21/2006   07:00         62.0        50
09/21/2006   07:15         62.0        50
09/21/2006   07:30         63.1        50
09/21/2006   07:45         63.1        50
09/21/2006   08:00         64.2        50
09/21/2006   08:15         63.1        50
09/21/2006   08:30         64.2        50
09/21/2006   08:45         65.4        50
09/21/2006   09:00         64.2        50
09/21/2006   09:15         65.4        50
09/21/2006   09:30         65.4        50
09/21/2006   09:45         65.4        50
09/21/2006   10:00         66.5        50
09/21/2006   10:15         66.5        50
09/21/2006   10:30         66.5        50
09/21/2006   10:45         66.5        50
09/21/2006   11:00         66.5        50
09/21/2006   11:15         67.7        50
09/21/2006   11:30         67.7        50
09/21/2006   11:45         67.7        50
09/21/2006   12:00         67.7        50
09/21/2006   12:15         67.7        50
09/21/2006   12:30         67.7        50
09/21/2006   12:45         67.7        50
09/21/2006   13:00         67.7        50
09/21/2006   13:15         67.7        50
09/21/2006   13:30         67.7        50
09/21/2006   13:45         67.7        50
09/21/2006   14:00         67.7        50
09/21/2006   14:15         67.7        50
09/21/2006   14:30         66.5        50
09/21/2006   14:45         66.5        50
09/21/2006   15:00         66.5        50
09/21/2006   15:15         66.5        50
09/21/2006   15:30         66.5        50
09/21/2006   15:45         65.4        50
09/21/2006   16:00         65.4        50
09/21/2006   16:15         65.4        50
09/21/2006   16:30         65.4        50
09/21/2006   16:45         65.4        50
09/21/2006   17:00         64.2        50
09/21/2006   17:15         64.2        50
09/21/2006   17:30         64.2        50
09/21/2006   17:45         63.1        50
09/21/2006   18:00         63.1        50
09/21/2006   18:15         62.0        50
09/21/2006   18:30         62.0        50
09/21/2006   18:45         62.0        50
09/21/2006   19:00         62.0        50
09/21/2006   19:15         60.9        50
09/21/2006   19:30         60.9        50
09/21/2006   19:45         60.9        50
09/21/2006   20:00         59.7        50
09/21/2006   20:15         58.3        50
09/21/2006   20:30         59.7        50
09/21/2006   20:45         58.3        50
09/21/2006   21:00         58.3        50
09/21/2006   21:15         58.3        50
09/21/2006   21:30         56.9        50
09/21/2006   21:45         56.9        50
09/21/2006   22:00         56.9        50
09/21/2006   22:15         55.5        50
09/21/2006   22:30         55.5        50
09/21/2006   22:45         55.5        50
09/21/2006   23:00         54.2        50
09/21/2006   23:15         54.2        50
09/21/2006   23:30         54.2        50
09/21/2006   23:45         52.9        50
09/22/2006   00:00         52.9        50
09/22/2006   00:15         52.9        50
09/22/2006   00:30         52.9        50
09/22/2006   00:45         51.6        50
09/22/2006   01:00         51.6        50
09/22/2006   01:15         50.3        50
09/22/2006   01:30         50.3        50
09/22/2006   01:45         50.3        50
09/22/2006   02:00         50.3        50
09/22/2006   02:15         50.3        50
09/22/2006   02:30         49.1        50
09/22/2006   02:45         49.1        50
09/22/2006   03:00         49.1        50
09/22/2006   03:15         49.1        50
09/22/2006   03:30         47.9        50
09/22/2006   03:45         47.9        50
09/22/2006   04:00         47.9        50
09/22/2006   04:15         46.7        50
09/22/2006   04:30         46.7        50
09/22/2006   04:45         46.7        50
09/22/2006   05:00         46.7        50
09/22/2006   05:15         46.7        50
09/22/2006   05:30         45.6        50
09/22/2006   05:45         45.6        50
09/22/2006   06:00         45.6        50
09/22/2006   06:15         45.6        50
09/22/2006   06:30         44.4        50
09/22/2006   06:45         45.6        50
09/22/2006   07:00         44.4        50
09/22/2006   07:15         44.4        50
09/22/2006   07:30         44.4        50
09/22/2006   07:45         44.4        50
09/22/2006   08:00         44.4        50
09/22/2006   08:15         43.3        50
09/22/2006   08:30         43.3        50
09/22/2006   08:45         43.3        50
09/22/2006   09:00         43.3        50
09/22/2006   09:15         43.3        50
09/22/2006   09:30         42.3        50
09/22/2006   09:45         42.3        50
09/22/2006   10:00         42.3        50
09/22/2006   10:15         42.3        50
09/22/2006   10:30         42.3        50
09/22/2006   10:45         42.3        50
09/22/2006   11:00         42.3        50
09/22/2006   11:15         42.3        50
09/22/2006   11:30         42.3        50
09/22/2006   11:45         42.3        50
09/22/2006   12:00         41.2        50
09/22/2006   12:15         42.3        50
09/22/2006   12:30         42.3        50
09/22/2006   12:45         41.2        50
09/22/2006   13:00         41.2        50
09/22/2006   13:15         41.2        50
09/22/2006   13:30         41.2        50
09/22/2006   13:45         41.2        50
09/22/2006   14:00         41.2        50
09/22/2006   14:15         41.2        50
09/22/2006   14:30         41.2        50
09/22/2006   14:45         40.2        50
09/22/2006   15:00         41.2        50
09/22/2006   15:15         40.2        50
09/22/2006   15:30         40.2        50
09/22/2006   15:45         40.2        50
09/22/2006   16:00         40.2        50
09/22/2006   16:15         40.2        50
09/22/2006   16:30         40.2        50
09/22/2006   16:45         40.2        50
09/22/2006   17:00         40.2        50
09/22/2006   17:15         40.2        50
09/22/2006   17:30         39.2        50
09/22/2006   17:45         39.2        50
09/22/2006   18:00         39.2        50
09/22/2006   18:15         39.2        50
09/22/2006   18:30         39.2        50
09/22/2006   18:45         39.2        50
09/22/2006   19:00         39.2        50
09/22/2006   19:15         39.2        50
09/22/2006   19:30         39.2        50
09/22/2006   19:45         39.2        50
09/22/2006   20:00         39.2        50
09/22/2006   20:15         39.2        50
09/22/2006   20:30         38.2        50
09/22/2006   20:45         38.2        50
09/22/2006   21:00         38.2        50
09/22/2006   21:15         38.2        50
09/22/2006   21:30         38.2        50
09/22/2006   21:45         38.2        50
09/22/2006   22:00         38.2        50
09/22/2006   22:15         37.3        50
09/22/2006   22:30         38.2        50
09/22/2006   22:45         37.3        50
09/22/2006   23:00         37.3        50
09/22/2006   23:15         37.3        50
09/22/2006   23:30         37.3        50
09/22/2006   23:45         37.3        50
09/23/2006   00:00         37.3        50
09/23/2006   00:15         37.3        50
09/23/2006   00:30         36.3        50
09/23/2006   00:45         37.3        50
09/23/2006   01:00         36.3        50
09/23/2006   01:15         36.3        50
09/23/2006   01:30         36.3        50
09/23/2006   01:45         36.3        50
09/23/2006   02:00         35.4        50
09/23/2006   02:15         36.3        50
09/23/2006   02:30         35.4        50
09/23/2006   02:45         35.4        50
09/23/2006   03:00         35.4        50
09/23/2006   03:15         35.4        50
09/23/2006   03:30         35.4        50
09/23/2006   03:45         35.4        50
09/23/2006   04:00         35.4        50
09/23/2006   04:15         35.4        50
09/23/2006   04:30         34.5        50
09/23/2006   04:45         35.4        50
09/23/2006   05:00         34.5        50
09/23/2006   05:15         34.5        50
09/23/2006   05:30         34.5        50
09/23/2006   05:45         34.5        50
09/23/2006   06:00         34.5        50
09/23/2006   06:15         34.5        50
09/23/2006   06:30         34.5        50
09/23/2006   06:45         34.5        50
09/23/2006   07:00         34.5        50
09/23/2006   07:15         33.6        50
09/23/2006   07:30         33.6        50
09/23/2006   07:45         33.6        50
09/23/2006   08:00         33.6        50
09/23/2006   08:15         33.6        50
09/23/2006   08:30         33.6        50
09/23/2006   08:45         33.6        50
09/23/2006   09:00         33.6        50
09/23/2006   09:15         33.6        50
09/23/2006   09:30         33.6        50
09/23/2006   09:45         33.6        50
09/23/2006   10:00         33.6        50
09/23/2006   10:15         33.6        50
09/23/2006   10:30         33.6        50
09/23/2006   10:45         33.6        50
09/23/2006   11:00         33.6        50
09/23/2006   11:15         33.6        50
09/23/2006   11:30         33.6        50
09/23/2006   11:45         33.6        50
09/23/2006   12:00         33.6        50
09/23/2006   12:15         33.6        50
09/23/2006   12:30         33.6        50
09/23/2006   12:45         33.6        50
09/23/2006   13:00         33.6        50
09/23/2006   13:15         33.6        50
09/23/2006   13:30         33.6        50
09/23/2006   13:45         33.6        50
09/23/2006   14:00         33.6        50
09/23/2006   14:15         33.6        50
09/23/2006   14:30         33.6        50
09/23/2006   14:45         33.6        50
09/23/2006   15:00         33.6        50
09/23/2006   15:15         33.6        50
09/23/2006   15:30         33.6        50
09/23/2006   15:45         33.6        50
09/23/2006   16:00         33.6        50
09/23/2006   16:15         33.6        50
09/23/2006   16:30         33.6        50
09/23/2006   16:45         33.6        50
09/23/2006   17:00         33.6        50
09/23/2006   17:15         33.6        50
09/23/2006   17:30         33.6        50
09/23/2006   17:45         33.6        50
09/23/2006   18:00         33.6        50
09/23/2006   18:15         33.6        50
09/23/2006   18:30         33.6        50
09/23/2006   18:45         33.6        50
09/23/2006   19:00         33.6        50
09/23/2006   19:15         33.6        50
09/23/2006   19:30         33.6        50
09/23/2006   19:45         33.6        50
09/23/2006   20:00         33.6        50
09/23/2006   20:15         33.6        50
09/23/2006   20:30         33.6        50
09/23/2006   20:45         33.6        50
09/23/2006   21:00         33.6        50
09/23/2006   21:15         33.6        50
09/23/2006   21:30         33.6        50
09/23/2006   21:45         33.6        50
09/23/2006   22:00         33.6        50
09/23/2006   22:15         33.6        50
09/23/2006   22:30         33.6        50
09/23/2006   22:45         33.6        50
09/23/2006   23:00         32.8        50
09/23/2006   23:15         33.6        50
09/23/2006   23:30         33.6        50
09/23/2006   23:45         33.6        50
09/24/2006   00:00         33.6        50
09/24/2006   00:15         33.6        50
09/24/2006   00:30         33.6        50
09/24/2006   00:45         32.8        50
09/24/2006   01:00         32.8        50
09/24/2006   01:15         32.8        50
09/24/2006   01:30         32.8        50
09/24/2006   01:45         32.8        50
09/24/2006   02:00         32.8        50
09/24/2006   02:15         32.8        50
09/24/2006   02:30         32.0        50
09/24/2006   02:45         32.8        50
09/24/2006   03:00         32.8        50
09/24/2006   03:15         32.0        50
09/24/2006   03:30         32.0        50
09/24/2006   03:45         32.0        50
09/24/2006   04:00         32.0        50
09/24/2006   04:15         32.0        50
09/24/2006   04:30         32.0        50
09/24/2006   04:45         32.0        50
09/24/2006   05:00         32.0        50
09/24/2006   05:15         32.0        50
09/24/2006   05:30         31.1        50
09/24/2006   05:45         31.1        50
09/24/2006   06:00         31.1        50
09/24/2006   06:15         31.1        50
09/24/2006   06:30         31.1        50
09/24/2006   06:45         31.1        50
09/24/2006   07:00         31.1        50
09/24/2006   07:15         31.1        50
09/24/2006   07:30         31.1        50
09/24/2006   07:45         31.1        50
09/24/2006   08:00         31.1        50
09/24/2006   08:15         31.1        50
09/24/2006   08:30         30.1        50
09/24/2006   08:45         30.1        50
09/24/2006   09:00         31.1        50
09/24/2006   09:15         30.1        50
09/24/2006   09:30         30.1        50
09/24/2006   09:45         30.1        50
09/24/2006   10:00         30.1        50
09/24/2006   10:15         30.1        50
09/24/2006   10:30         30.1        50
09/24/2006   10:45         30.1        50
09/24/2006   11:00         30.1        50
09/24/2006   11:15         31.1        50
09/24/2006   11:30         31.1        50
09/24/2006   11:45         31.1        50
09/24/2006   12:00         31.1        50
09/24/2006   12:15         31.1        50
09/24/2006   12:30         30.1        50
09/24/2006   12:45         30.1        50
09/24/2006   13:00         31.1        50
09/24/2006   13:15         31.1        50
09/24/2006   13:30         31.1        50
09/24/2006   13:45         31.1        50
09/24/2006   14:00         31.1        50
09/24/2006   14:15         31.1        50
09/24/2006   14:30         31.1        50
09/24/2006   14:45         31.1        50
09/24/2006   15:00         31.1        50
09/24/2006   15:15         31.1        50
09/24/2006   15:30         31.1        50
09/24/2006   15:45         31.1        50
09/24/2006   16:00         31.1        50
09/24/2006   16:15         30.1        50
09/24/2006   16:30         31.1        50
09/24/2006   16:45         31.1        50
09/24/2006   17:00         31.1        50
09/24/2006   17:15         31.1        50
09/24/2006   17:30         31.1        50
09/24/2006   17:45         31.1        50
09/24/2006   18:00         31.1        50
09/24/2006   18:15         31.1        50
09/24/2006   18:30         31.1        50
09/24/2006   18:45         31.1        50
09/24/2006   19:00         31.1        50
09/24/2006   19:15         31.1        50
09/24/2006   19:30         31.1        50
09/24/2006   19:45         31.1        50
09/24/2006   20:00         31.1        50
09/24/2006   20:15         31.1        50
09/24/2006   20:30         31.1        50
09/24/2006   20:45         31.1        50
09/24/2006   21:00         31.1        50
09/24/2006   21:15         31.1        50
09/24/2006   21:30         31.1        50
09/24/2006   21:45         31.1        50
09/24/2006   22:00         31.1        50
09/24/2006   22:15         31.1        50
09/24/2006   22:30         31.1        50
09/24/2006   22:45         31.1        50
09/24/2006   23:00         31.1        50
09/24/2006   23:15         31.1        50
09/24/2006   23:30         31.1        50
09/24/2006   23:45         31.1        50
09/25/2006   00:00         31.1        50
09/25/2006   00:15         31.1        50
09/25/2006   00:30         30.1        50
09/25/2006   00:45         30.1        50
09/25/2006   01:00         30.1        50
09/25/2006   01:15         30.1        50
09/25/2006   01:30         30.1        50
09/25/2006   01:45         30.1        50
09/25/2006   02:00         30.1        50
09/25/2006   02:15         30.1        50
09/25/2006   02:30         30.1        50
09/25/2006   02:45         30.1        50
09/25/2006   03:00         30.1        50
09/25/2006   03:15         29.0        50
09/25/2006   03:30         29.0        50
09/25/2006   03:45         29.0        50
09/25/2006   04:00         29.0        50
09/25/2006   04:15         29.0        50
09/25/2006   04:30         29.0        50
09/25/2006   04:45         29.0        50
09/25/2006   05:00         29.0        50
09/25/2006   05:15         29.0        50
09/25/2006   05:30         28.0        50
09/25/2006   05:45         28.0        50
09/25/2006   06:00         28.0        50
09/25/2006   06:15         28.0        50
09/25/2006   06:30         28.0        50
09/25/2006   06:45         28.0        50
09/25/2006   07:00         27.1        50
09/25/2006   07:15         28.0        50
09/25/2006   07:30         28.0        50
09/25/2006   07:45         27.1        50
09/25/2006   08:00         27.1        50
09/25/2006   08:15         27.1        50
09/25/2006   08:30         27.1        50
09/25/2006   08:45         27.1        50
09/25/2006   09:00         27.1        50
