26C075--Coweeman R. nr Kelso 
 
DATE         TIME    FLOW (cfs)   QUALITY 
01/14/2008   13:00         1120         1
01/14/2008   13:15         1120         1
01/14/2008   13:30         1100         1
01/14/2008   13:45         1120         1
01/14/2008   14:00         1120         1
01/14/2008   14:15         1110         1
01/14/2008   14:30         1100         1
01/14/2008   14:45         1110         1
01/14/2008   15:00         1120         1
01/14/2008   15:15         1120         1
01/14/2008   15:30         1120         1
01/14/2008   15:45         1130         1
01/14/2008   16:00         1150         1
01/14/2008   16:15         1160         1
01/14/2008   16:30         1180         1
01/14/2008   16:45         1230        10
01/14/2008   17:00         1230        10
01/14/2008   17:15         1240        10
01/14/2008   17:30         1260        10
01/14/2008   17:45         1280        10
01/14/2008   18:00         1280        10
01/14/2008   18:15         1280        10
01/14/2008   18:30         1290        10
01/14/2008   18:45         1280        10
01/14/2008   19:00         1270        10
01/14/2008   19:15         1300        10
01/14/2008   19:30         1280        10
01/14/2008   19:45         1260        10
01/14/2008   20:00         1280        10
01/14/2008   20:15         1280        10
01/14/2008   20:30         1250        10
01/14/2008   20:45         1250        10
01/14/2008   21:00         1230        10
01/14/2008   21:15         1220        10
01/14/2008   21:30         1220        10
01/14/2008   21:45         1200         1
01/14/2008   22:00         1200         1
01/14/2008   22:15         1190         1
01/14/2008   22:30         1180         1
01/14/2008   22:45         1170         1
01/14/2008   23:00         1150         1
01/14/2008   23:15         1150         1
01/14/2008   23:30         1130         1
01/14/2008   23:45         1130         1
01/15/2008   00:00         1120         1
01/15/2008   00:15         1110         1
01/15/2008   00:30         1110         1
01/15/2008   00:45         1120         1
01/15/2008   01:00         1100         1
01/15/2008   01:15         1100         1
01/15/2008   01:30         1100         1
01/15/2008   01:45         1080         1
01/15/2008   02:00         1080         1
01/15/2008   02:15         1060         1
01/15/2008   02:30         1070         1
01/15/2008   02:45         1080         1
01/15/2008   03:00         1050         1
01/15/2008   03:15         1050         1
01/15/2008   03:30         1050         1
01/15/2008   03:45         1030         1
01/15/2008   04:00         1040         1
01/15/2008   04:15         1050         1
01/15/2008   04:30         1030         1
01/15/2008   04:45         1030         1
01/15/2008   05:00         1010         1
01/15/2008   05:15         1030         1
01/15/2008   05:30         1020         1
01/15/2008   05:45         1010         1
01/15/2008   06:00         1000         1
01/15/2008   06:15         1000         1
01/15/2008   06:30         1000         1
01/15/2008   06:45         1000         1
01/15/2008   07:00          982         1
01/15/2008   07:15          995         1
01/15/2008   07:30          976         1
01/15/2008   07:45          988         1
01/15/2008   08:00          963         1
01/15/2008   08:15          982         1
01/15/2008   08:30          969         1
01/15/2008   08:45          969         1
01/15/2008   09:00          976         1
01/15/2008   09:15          969         1
01/15/2008   09:30          969         1
01/15/2008   09:45          957         1
01/15/2008   10:00          963         1
01/15/2008   10:15          951         1
01/15/2008   10:30          957         1
01/15/2008   10:45          951         1
01/15/2008   11:00          957         1
01/15/2008   11:15          944         1
01/15/2008   11:30          932         1
01/15/2008   11:45          944         1
01/15/2008   12:00          944         1
01/15/2008   12:15          938         1
01/15/2008   12:30          944         1
01/15/2008   12:45          926         1
01/15/2008   13:00          932         1
01/15/2008   13:15          938         1
01/15/2008   13:30          932         1
01/15/2008   13:45          926         1
01/15/2008   14:00          920         1
01/15/2008   14:15          926         1
01/15/2008   14:30          926         1
01/15/2008   14:45          908         1
01/15/2008   15:00          920         1
01/15/2008   15:15          914         1
01/15/2008   15:30          908         1
01/15/2008   15:45          914         1
01/15/2008   16:00          914         1
01/15/2008   16:15          914         1
01/15/2008   16:30          902         1
01/15/2008   16:45          902         1
01/15/2008   17:00          908         1
01/15/2008   17:15          896         1
01/15/2008   17:30          902         1
01/15/2008   17:45          896         1
01/15/2008   18:00          884         1
01/15/2008   18:15          890         1
01/15/2008   18:30          896         1
01/15/2008   18:45          884         1
01/15/2008   19:00          896         1
01/15/2008   19:15          896         1
01/15/2008   19:30          884         1
01/15/2008   19:45          884         1
01/15/2008   20:00          878         1
01/15/2008   20:15          878         1
01/15/2008   20:30          872         1
01/15/2008   20:45          878         1
01/15/2008   21:00          878         1
01/15/2008   21:15          866         1
01/15/2008   21:30          866         1
01/15/2008   21:45          866         1
01/15/2008   22:00          872         1
01/15/2008   22:15          861         1
01/15/2008   22:30          866         1
01/15/2008   22:45          861         1
01/15/2008   23:00          866         1
01/15/2008   23:15          861         1
01/15/2008   23:30          855         1
01/15/2008   23:45          861         1
01/16/2008   00:00          849         1
01/16/2008   00:15          843         1
01/16/2008   00:30          849         1
01/16/2008   00:45          843         1
01/16/2008   01:00          843         1
01/16/2008   01:15          838         1
01/16/2008   01:30          843         1
01/16/2008   01:45          855         1
01/16/2008   02:00          838         1
01/16/2008   02:15          832         1
01/16/2008   02:30          838         1
01/16/2008   02:45          827         1
01/16/2008   03:00          821         1
01/16/2008   03:15          832         1
01/16/2008   03:30          832         1
01/16/2008   03:45          827         1
01/16/2008   04:00          821         1
01/16/2008   04:15          821         1
01/16/2008   04:30          810         1
01/16/2008   04:45          821         1
01/16/2008   05:00          816         1
01/16/2008   05:15          816         1
01/16/2008   05:30          821         1
01/16/2008   05:45          821         1
01/16/2008   06:00          810         1
01/16/2008   06:15          816         1
01/16/2008   06:30          810         1
01/16/2008   06:45          805         1
01/16/2008   07:00          805         1
01/16/2008   07:15          799         1
01/16/2008   07:30          799         1
01/16/2008   07:45          799         1
01/16/2008   08:00          810         1
01/16/2008   08:15          794         1
01/16/2008   08:30          788         1
01/16/2008   08:45          794         1
01/16/2008   09:00          794         1
01/16/2008   09:15          794         1
01/16/2008   09:30          788         1
01/16/2008   09:45          788         1
01/16/2008   10:00          783         1
01/16/2008   10:15          783         1
01/16/2008   10:30          788         1
01/16/2008   10:45          788         1
01/16/2008   11:00          783         1
01/16/2008   11:15          778         1
01/16/2008   11:30          772         1
01/16/2008   11:45          783         1
01/16/2008   12:00          778         1
01/16/2008   12:15          772         1
01/16/2008   12:30          778         1
01/16/2008   12:45          767         1
01/16/2008   13:00          772         1
01/16/2008   13:15          772         1
01/16/2008   13:30          778         1
01/16/2008   13:45          772         1
01/16/2008   14:00          762         1
01/16/2008   14:15          772         1
01/16/2008   14:30          757         1
01/16/2008   14:45          757         1
01/16/2008   15:00          757         1
01/16/2008   15:15          767         1
01/16/2008   15:30          762         1
01/16/2008   15:45          757         1
01/16/2008   16:00          757         1
01/16/2008   16:15          767         1
01/16/2008   16:30          757         1
01/16/2008   16:45          757         1
01/16/2008   17:00          751         1
01/16/2008   17:15          757         1
01/16/2008   17:30          751         1
01/16/2008   17:45          757         1
01/16/2008   18:00          746         1
01/16/2008   18:15          746         1
01/16/2008   18:30          746         1
01/16/2008   18:45          736         1
01/16/2008   19:00          741         1
01/16/2008   19:15          751         1
01/16/2008   19:30          741         1
01/16/2008   19:45          736         1
01/16/2008   20:00          731         1
01/16/2008   20:15          741         1
01/16/2008   20:30          731         1
01/16/2008   20:45          736         1
01/16/2008   21:00          731         1
01/16/2008   21:15          731         1
01/16/2008   21:30          726         1
01/16/2008   21:45          731         1
01/16/2008   22:00          726         1
01/16/2008   22:15          731         1
01/16/2008   22:45          726         1
01/16/2008   23:00          726         1
01/16/2008   23:15          721         1
01/16/2008   23:30          726         1
01/16/2008   23:45          711         1
01/17/2008   00:00          711         1
01/17/2008   00:15          721         1
01/17/2008   00:30          711         1
01/17/2008   00:45          716         1
01/17/2008   01:00          711         1
01/17/2008   01:15          711         1
01/17/2008   01:30          711         1
01/17/2008   01:45          711         1
01/17/2008   02:00          711         1
01/17/2008   02:15          711         1
01/17/2008   02:30          706         1
01/17/2008   02:45          711         1
01/17/2008   03:00          701         1
01/17/2008   03:15          706         1
01/17/2008   03:30          701         1
01/17/2008   03:45          706         1
01/17/2008   04:00          701         1
01/17/2008   04:15          696         1
01/17/2008   04:30          696         1
01/17/2008   04:45          696         1
01/17/2008   05:00          696         1
01/17/2008   05:15          691         1
01/17/2008   05:30          691         1
01/17/2008   05:45          691         1
01/17/2008   06:00          691         1
01/17/2008   06:15          686         1
01/17/2008   06:30          686         1
01/17/2008   06:45          686         1
01/17/2008   07:00          686         1
01/17/2008   07:15          682         1
01/17/2008   07:30          682         1
01/17/2008   07:45          682         1
01/17/2008   08:00          682         1
01/17/2008   08:15          677         1
01/17/2008   08:30          677         1
01/17/2008   08:45          687         1
01/17/2008   09:00          687         1
01/17/2008   09:15          677         1
01/17/2008   09:30          677         1
01/17/2008   09:45          672         1
01/17/2008   10:00          667         1
01/17/2008   10:15          677         1
01/17/2008   10:30          672         1
01/17/2008   10:45          677         1
01/17/2008   11:00          672         1
01/17/2008   11:15          663         1
01/17/2008   11:30          663         1
01/17/2008   11:45          667         1
01/17/2008   12:00          667         1
01/17/2008   12:15          667         1
01/17/2008   12:30          663         1
01/17/2008   12:45          663         1
01/17/2008   13:00          667         1
01/17/2008   13:15          658         1
01/17/2008   13:30          658         1
01/17/2008   13:45          663         1
01/17/2008   14:00          658         1
01/17/2008   14:15          653         1
01/17/2008   14:30          658         1
01/17/2008   14:45          658         1
01/17/2008   15:00          653         1
01/17/2008   15:15          653         1
01/17/2008   15:30          653         1
01/17/2008   15:45          658         1
01/17/2008   16:00          653         1
01/17/2008   16:15          653         1
01/17/2008   16:30          644         1
01/17/2008   16:45          653         1
01/17/2008   17:00          649         1
01/17/2008   17:15          653         1
01/17/2008   17:30          649         1
01/17/2008   17:45          644         1
01/17/2008   18:00          649         1
01/17/2008   18:15          649         1
01/17/2008   18:30          644         1
01/17/2008   18:45          649         1
01/17/2008   19:00          640         1
01/17/2008   19:15          640         1
01/17/2008   19:30          640         1
01/17/2008   19:45          649         1
01/17/2008   20:00          635         1
01/17/2008   20:15          631         1
01/17/2008   20:30          640         1
01/17/2008   20:45          631         1
01/17/2008   21:00          640         1
01/17/2008   21:15          631         1
01/17/2008   21:30          631         1
01/17/2008   21:45          631         1
01/17/2008   22:00          631         1
01/17/2008   22:15          631         1
01/17/2008   22:30          631         1
01/17/2008   22:45          631         1
01/17/2008   23:00          631         1
01/17/2008   23:15          626         1
01/17/2008   23:30          613         1
01/17/2008   23:45          622         1
01/18/2008   00:00          626         1
01/18/2008   00:15          622         1
01/18/2008   00:30          617         1
01/18/2008   00:45          622         1
01/18/2008   01:00          617         1
01/18/2008   01:15          617         1
01/18/2008   01:30          613         1
01/18/2008   01:45          617         1
01/18/2008   02:00          608         1
01/18/2008   02:15          617         1
01/18/2008   02:30          613         1
01/18/2008   02:45          608         1
01/18/2008   03:00          608         1
01/18/2008   03:15          608         1
01/18/2008   03:30          608         1
01/18/2008   03:45          608         1
01/18/2008   04:00          604         1
01/18/2008   04:15          608         1
01/18/2008   04:30          600         1
01/18/2008   04:45          604         1
01/18/2008   05:00          604         1
01/18/2008   05:15          604         1
01/18/2008   05:30          600         1
01/18/2008   05:45          600         1
01/18/2008   06:00          591         1
01/18/2008   06:15          600         1
01/18/2008   06:30          595         1
01/18/2008   06:45          595         1
01/18/2008   07:00          600         1
01/18/2008   07:15          591         1
01/18/2008   07:30          595         1
01/18/2008   07:45          595         1
01/18/2008   08:00          591         1
01/18/2008   08:15          595         1
01/18/2008   08:30          587         1
01/18/2008   08:45          587         1
01/18/2008   09:00          587         1
01/18/2008   09:15          587         1
01/18/2008   09:30          587         1
01/18/2008   09:45          591         1
01/18/2008   10:00          583         1
01/18/2008   10:15          583         1
01/18/2008   10:30          583         1
01/18/2008   10:45          587         1
01/18/2008   11:00          595         1
01/18/2008   11:15          583         1
01/18/2008   11:30          583         1
01/18/2008   11:45          578         1
01/18/2008   12:00          583         1
01/18/2008   12:15          578         1
01/18/2008   12:30          578         1
01/18/2008   12:45          574         1
01/18/2008   13:00          574         1
01/18/2008   13:15          570         1
01/18/2008   13:30          583         1
01/18/2008   13:45          574         1
01/18/2008   14:00          570         1
01/18/2008   14:15          578         1
01/18/2008   14:30          574         1
01/18/2008   14:45          566         1
01/18/2008   15:00          570         1
01/18/2008   15:15          570         1
01/18/2008   15:30          566         1
01/18/2008   15:45          574         1
01/18/2008   16:00          570         1
01/18/2008   16:15          566         1
01/18/2008   16:30          566         1
01/18/2008   16:45          566         1
01/18/2008   17:00          562         1
01/18/2008   17:15          570         1
01/18/2008   17:30          570         1
01/18/2008   17:45          562         1
01/18/2008   18:00          566         1
01/18/2008   18:15          562         1
01/18/2008   18:30          566         1
01/18/2008   18:45          558         1
01/18/2008   19:00          558         1
01/18/2008   19:15          553         1
01/18/2008   19:30          558         1
01/18/2008   19:45          558         1
01/18/2008   20:00          562         1
01/18/2008   20:15          558         1
01/18/2008   20:30          558         1
01/18/2008   20:45          558         1
01/18/2008   21:00          562         1
01/18/2008   21:15          562         1
01/18/2008   21:30          558         1
01/18/2008   21:45          554         1
01/18/2008   22:00          554         1
01/18/2008   22:15          562         1
01/18/2008   22:30          554         1
01/18/2008   22:45          558         1
01/18/2008   23:00          554         1
01/18/2008   23:15          554         1
01/18/2008   23:30          549         1
01/18/2008   23:45          545         1
01/19/2008   00:00          545         1
01/19/2008   00:15          549         1
01/19/2008   00:30          545         1
01/19/2008   00:45          545         1
01/19/2008   01:00          545         1
01/19/2008   01:15          541         1
01/19/2008   01:30          541         1
01/19/2008   01:45          541         1
01/19/2008   02:00          537         1
01/19/2008   02:15          537         1
01/19/2008   02:30          541         1
01/19/2008   02:45          541         1
01/19/2008   03:00          541         1
01/19/2008   03:15          537         1
01/19/2008   03:30          533         1
01/19/2008   03:45          541         1
01/19/2008   04:00          537         1
01/19/2008   04:15          537         1
01/19/2008   04:30          537         1
01/19/2008   04:45          541         1
01/19/2008   05:00          533         1
01/19/2008   05:15          533         1
01/19/2008   05:30          530         1
01/19/2008   05:45          530         1
01/19/2008   06:00          533         1
01/19/2008   06:15          533         1
01/19/2008   06:30          530         1
01/19/2008   06:45          533         1
01/19/2008   07:00          526         1
01/19/2008   07:15          530         1
01/19/2008   07:30          530         1
01/19/2008   07:45          526         1
01/19/2008   08:00          530         1
01/19/2008   08:15          526         1
01/19/2008   08:30          530         1
01/19/2008   08:45          530         1
01/19/2008   09:00          530         1
01/19/2008   09:15          526         1
01/19/2008   09:30          526         1
01/19/2008   09:45          526         1
01/19/2008   10:00          526         1
01/19/2008   10:15          526         1
01/19/2008   10:30          526         1
01/19/2008   10:45          526         1
01/19/2008   11:00          526         1
01/19/2008   11:15          526         1
01/19/2008   11:30          526         1
01/19/2008   11:45          518         1
01/19/2008   12:00          522         1
01/19/2008   12:15          522         1
01/19/2008   12:30          526         1
01/19/2008   12:45          526         1
01/19/2008   13:00          526         1
01/19/2008   13:15          522         1
01/19/2008   13:30          522         1
01/19/2008   13:45          522         1
01/19/2008   14:00          522         1
01/19/2008   14:15          518         1
01/19/2008   14:30          522         1
01/19/2008   14:45          518         1
01/19/2008   15:00          522         1
01/19/2008   15:15          518         1
01/19/2008   15:30          522         1
01/19/2008   15:45          522         1
01/19/2008   16:00          518         1
01/19/2008   16:15          518         1
01/19/2008   16:45          522         1
01/19/2008   17:00          518         1
01/19/2008   17:15          518         1
01/19/2008   17:30          522         1
01/19/2008   17:45          522         1
01/19/2008   18:00          526         1
01/19/2008   18:15          518         1
01/19/2008   18:30          518         1
01/19/2008   18:45          518         1
01/19/2008   19:00          518         1
01/19/2008   19:15          518         1
01/19/2008   19:30          514         1
01/19/2008   19:45          510         1
01/19/2008   20:00          514         1
01/19/2008   20:15          518         1
01/19/2008   20:30          518         1
01/19/2008   20:45          518         1
01/19/2008   21:00          514         1
01/19/2008   21:15          518         1
01/19/2008   21:30          514         1
01/19/2008   21:45          518         1
01/19/2008   22:00          518         1
01/19/2008   22:15          518         1
01/19/2008   22:30          518         1
01/19/2008   22:45          514         1
01/19/2008   23:00          518         1
01/19/2008   23:15          518         1
01/19/2008   23:30          514         1
01/19/2008   23:45          514         1
01/20/2008   00:00          514         1
01/20/2008   00:15          514         1
01/20/2008   00:30          510         1
01/20/2008   00:45          514         1
01/20/2008   01:00          510         1
01/20/2008   01:15          510         1
01/20/2008   01:30          510         1
01/20/2008   01:45          510         1
01/20/2008   02:00          514         1
01/20/2008   02:15          507         1
01/20/2008   02:30          507         1
01/20/2008   02:45          503         1
01/20/2008   03:00          507         1
01/20/2008   03:15          510         1
01/20/2008   03:30          510         1
01/20/2008   03:45          510         1
01/20/2008   04:00          503         1
01/20/2008   04:15          507         1
01/20/2008   04:30          507         1
01/20/2008   04:45          507         1
01/20/2008   05:00          503         1
01/20/2008   05:15          503         1
01/20/2008   05:30          503         1
01/20/2008   05:45          499         1
01/20/2008   06:00          499         1
01/20/2008   06:15          499         1
01/20/2008   06:30          494         1
01/20/2008   06:45          499         1
01/20/2008   07:00          494         1
01/20/2008   07:15          499         1
01/20/2008   07:30          499         1
01/20/2008   07:45          499         1
01/20/2008   08:00          494         1
01/20/2008   08:15          499         1
01/20/2008   08:30          489         1
01/20/2008   08:45          489         1
01/20/2008   09:00          489         1
01/20/2008   09:15          489         1
01/20/2008   09:30          485         1
01/20/2008   09:45          489         1
01/20/2008   10:00          489         1
01/20/2008   10:15          489         1
01/20/2008   10:30          485         1
01/20/2008   10:45          485         1
01/20/2008   11:00          485         1
01/20/2008   11:15          480         1
01/20/2008   11:30          489         1
01/20/2008   11:45          485         1
01/20/2008   12:00          480         1
01/20/2008   12:15          485         1
01/20/2008   12:30          489         1
01/20/2008   12:45          480         1
01/20/2008   13:00          480         1
01/20/2008   13:15          480         1
01/20/2008   13:30          480         1
01/20/2008   13:45          480         1
01/20/2008   14:00          480         1
01/20/2008   14:15          480         1
01/20/2008   14:30          476         1
01/20/2008   14:45          471         1
01/20/2008   15:00          476         1
01/20/2008   15:15          476         1
01/20/2008   15:30          476         1
01/20/2008   15:45          471         1
01/20/2008   16:00          476         1
01/20/2008   16:15          471         1
01/20/2008   16:30          471         1
01/20/2008   16:45          471         1
01/20/2008   17:00          471         1
01/20/2008   17:15          471         1
01/20/2008   17:30          467         1
01/20/2008   17:45          467         1
01/20/2008   18:00          471         1
01/20/2008   18:15          467         1
01/20/2008   18:30          467         1
01/20/2008   18:45          467         1
01/20/2008   19:00          467         1
01/20/2008   19:15          471         1
01/20/2008   19:30          467         1
01/20/2008   19:45          471         1
01/20/2008   20:00          476         1
01/20/2008   20:15          476         1
01/20/2008   20:30          471         1
01/20/2008   20:45          467         1
01/20/2008   21:00          467         1
01/20/2008   21:15          471         1
01/20/2008   21:30          467         1
01/20/2008   21:45          467         1
01/20/2008   22:00          462         1
01/20/2008   22:15          462         1
01/20/2008   22:30          467         1
01/20/2008   22:45          471         1
01/20/2008   23:00          462         1
01/20/2008   23:15          458         1
01/20/2008   23:30          462         1
01/20/2008   23:45          458         1
01/21/2008   00:00          467         1
01/21/2008   00:15          453         1
01/21/2008   00:30          458         1
01/21/2008   00:45          453         1
01/21/2008   01:00          453         1
01/21/2008   01:15          453         1
01/21/2008   01:30          453         1
01/21/2008   01:45          453         1
01/21/2008   02:00          449         1
01/21/2008   02:15          449         1
01/21/2008   02:30          449         1
01/21/2008   02:45          445         1
01/21/2008   03:00          449         1
01/21/2008   03:15          449         1
01/21/2008   03:30          449         1
01/21/2008   03:45          445         1
01/21/2008   04:00          440         1
01/21/2008   04:15          440         1
01/21/2008   04:30          440         1
01/21/2008   04:45          440         1
01/21/2008   05:00          440         1
01/21/2008   05:15          440         1
01/21/2008   05:30          436         1
01/21/2008   05:45          436         1
01/21/2008   06:00          436         1
01/21/2008   06:15          432         1
01/21/2008   06:30          432         1
01/21/2008   06:45          432         1
01/21/2008   07:00          436         1
01/21/2008   07:15          432         1
01/21/2008   07:30          432         1
01/21/2008   07:45          428         1
01/21/2008   08:00          428         1
01/21/2008   08:15          432         1
01/21/2008   08:30          428         1
01/21/2008   08:45          432         1
01/21/2008   09:00          428         1
01/21/2008   09:15          432         1
01/21/2008   09:30          428         1
01/21/2008   09:45          424         1
01/21/2008   10:00          424         1
01/21/2008   10:15          419         1
01/21/2008   10:30          424         1
01/21/2008   10:45          420         1
01/21/2008   11:00          424         1
01/21/2008   11:15          424         1
01/21/2008   11:30          415         1
01/21/2008   11:45          420         1
01/21/2008   12:00          415         1
01/21/2008   12:15          415         1
01/21/2008   12:30          420         1
01/21/2008   12:45          420         1
01/21/2008   13:00          415         1
01/21/2008   13:15          415         1
01/21/2008   13:30          411         1
01/21/2008   13:45          415         1
01/21/2008   14:00          415         1
01/21/2008   14:15          411         1
01/21/2008   14:30          411         1
01/21/2008   14:45          411         1
01/21/2008   15:00          411         1
01/21/2008   15:15          407         1
01/21/2008   15:30          407         1
01/21/2008   15:45          407         1
01/21/2008   16:00          407         1
01/21/2008   16:15          407         1
01/21/2008   16:30          407         1
01/21/2008   16:45          403         1
01/21/2008   17:00          407         1
01/21/2008   17:15          403         1
01/21/2008   17:30          403         1
01/21/2008   17:45          403         1
01/21/2008   18:00          403         1
01/21/2008   18:15          403         1
01/21/2008   18:30          403         1
01/21/2008   18:45          403         1
01/21/2008   19:00          399         1
01/21/2008   19:15          403         1
01/21/2008   19:30          403         1
01/21/2008   19:45          399         1
01/21/2008   20:00          399         1
01/21/2008   20:15          399         1
01/21/2008   20:30          399         1
01/21/2008   20:45          396         1
01/21/2008   21:00          396         1
01/21/2008   21:15          396         1
01/21/2008   21:30          396         1
01/21/2008   21:45          396         1
01/21/2008   22:00          392         1
01/21/2008   22:15          396         1
01/21/2008   22:30          392         1
01/21/2008   22:45          396         1
01/21/2008   23:00          392         1
01/21/2008   23:15          396         1
01/21/2008   23:30          392         1
01/21/2008   23:45          392         1
01/22/2008   00:00          392         1
01/22/2008   00:15          388         1
01/22/2008   00:30          388         1
01/22/2008   00:45          388         1
01/22/2008   01:00          388         1
01/22/2008   01:15          388         1
01/22/2008   01:30          384         1
01/22/2008   01:45          388         1
01/22/2008   02:00          384         1
01/22/2008   02:15          388         1
01/22/2008   02:30          384         1
01/22/2008   02:45          380         1
01/22/2008   03:00          384         1
01/22/2008   03:15          380         1
01/22/2008   03:30          384         1
01/22/2008   03:45          380         1
01/22/2008   04:00          380         1
01/22/2008   04:15          380         1
01/22/2008   04:30          380         1
01/22/2008   04:45          377         1
01/22/2008   05:00          380         1
01/22/2008   05:15          377         1
01/22/2008   05:30          373         1
01/22/2008   05:45          377         1
01/22/2008   06:00          377         1
01/22/2008   06:15          373         1
01/22/2008   06:30          373         1
01/22/2008   06:45          373         1
01/22/2008   07:00          373         1
01/22/2008   07:15          369         1
01/22/2008   07:30          373         1
01/22/2008   07:45          369         1
01/22/2008   08:00          373         1
01/22/2008   08:15          369         1
01/22/2008   08:30          373         1
01/22/2008   08:45          369         1
01/22/2008   09:00          373         1
01/22/2008   09:15          369         1
01/22/2008   09:30          369         1
01/22/2008   09:45          365         1
01/22/2008   10:00          369         1
01/22/2008   10:15          365         1
01/22/2008   10:30          369         1
01/22/2008   10:45          365         1
01/22/2008   11:00          365         1
01/22/2008   11:15          365         1
01/22/2008   11:30          362         1
01/22/2008   11:45          369         1
01/22/2008   12:00          365         1
01/22/2008   12:15          365         1
01/22/2008   12:30          362         1
01/22/2008   12:45          362         1
01/22/2008   13:00          366         1
01/22/2008   13:15          366         1
01/22/2008   13:30          362         1
01/22/2008   13:45          366         1
01/22/2008   14:00          362         1
01/22/2008   14:15          362         1
01/22/2008   14:30          362         1
01/22/2008   14:45          366         1
01/22/2008   15:00          366         1
01/22/2008   15:15          366         1
01/22/2008   15:30          362         1
01/22/2008   15:45          366         1
01/22/2008   16:00          362         1
01/22/2008   16:15          362         1
01/22/2008   16:30          362         1
01/22/2008   16:45          362         1
01/22/2008   17:00          362         1
01/22/2008   17:15          366         1
01/22/2008   17:30          358         1
01/22/2008   17:45          362         1
01/22/2008   18:00          366         1
01/22/2008   18:15          362         1
01/22/2008   18:30          362         1
01/22/2008   18:45          362         1
01/22/2008   19:00          362         1
01/22/2008   19:15          362         1
01/22/2008   19:30          362         1
01/22/2008   19:45          362         1
01/22/2008   20:00          362         1
01/22/2008   20:15          358         1
01/22/2008   20:30          362         1
01/22/2008   20:45          358         1
01/22/2008   21:00          358         1
01/22/2008   21:15          358         1
01/22/2008   21:30          362         1
01/22/2008   21:45          362         1
01/22/2008   22:00          362         1
01/22/2008   22:15          362         1
01/22/2008   22:30          362         1
01/22/2008   22:45          362         1
01/22/2008   23:00          358         1
01/22/2008   23:15          355         1
01/22/2008   23:30          358         1
01/22/2008   23:45          358         1
01/23/2008   00:00          358         1
01/23/2008   00:15          358         1
01/23/2008   00:30          358         1
01/23/2008   00:45          358         1
01/23/2008   01:00          358         1
01/23/2008   01:15          355         1
01/23/2008   01:30          355         1
01/23/2008   01:45          355         1
01/23/2008   02:00          355         1
01/23/2008   02:15          355         1
01/23/2008   02:30          355         1
01/23/2008   02:45          355         1
01/23/2008   03:00          355         1
01/23/2008   03:15          351         1
01/23/2008   03:30          351         1
01/23/2008   03:45          348         1
01/23/2008   04:00          351         1
01/23/2008   04:15          351         1
01/23/2008   04:30          348         1
01/23/2008   04:45          351         1
01/23/2008   05:00          351         1
01/23/2008   05:15          348         1
01/23/2008   05:30          348         1
01/23/2008   05:45          348         1
01/23/2008   06:00          348         1
01/23/2008   06:15          348         1
01/23/2008   06:30          348         1
01/23/2008   06:45          344         1
01/23/2008   07:00          348         1
01/23/2008   07:15          348         1
01/23/2008   07:30          344         1
01/23/2008   07:45          344         1
01/23/2008   08:00          344         1
01/23/2008   08:15          344         1
01/23/2008   08:30          344         1
01/23/2008   08:45          344         1
01/23/2008   09:00          344         1
01/23/2008   09:15          344         1
01/23/2008   09:30          341         1
01/23/2008   09:45          341         1
01/23/2008   10:00          341         1
01/23/2008   10:15          341         1
01/23/2008   10:30          341         1
01/23/2008   10:45          341         1
01/23/2008   11:00          341         1
01/23/2008   11:15          341         1
01/23/2008   11:30          341         1
01/23/2008   11:45          341         1
01/23/2008   12:00          341         1
01/23/2008   12:15          337         1
01/23/2008   12:30          341         1
01/23/2008   12:45          341         1
01/23/2008   13:00          341         1
01/23/2008   13:15          337         1
01/23/2008   13:30          341         1
01/23/2008   13:45          341         1
01/23/2008   14:00          341         1
01/23/2008   14:15          341         1
01/23/2008   14:30          341         1
01/23/2008   14:45          341         1
01/23/2008   15:00          341         1
01/23/2008   15:15          341         1
01/23/2008   15:30          341         1
01/23/2008   15:45          341         1
01/23/2008   16:00          337         1
01/23/2008   16:15          341         1
01/23/2008   16:30          341         1
01/23/2008   16:45          341         1
01/23/2008   17:00          341         1
01/23/2008   17:15          341         1
01/23/2008   17:30          341         1
01/23/2008   17:45          341         1
01/23/2008   18:00          337         1
01/23/2008   18:15          341         1
01/23/2008   18:30          341         1
01/23/2008   18:45          341         1
01/23/2008   19:00          337         1
01/23/2008   19:15          341         1
01/23/2008   19:30          341         1
01/23/2008   19:45          341         1
01/23/2008   20:00          338         1
01/23/2008   20:15          341         1
01/23/2008   20:30          341         1
01/23/2008   20:45          341         1
01/23/2008   21:00          338         1
01/23/2008   21:15          341         1
01/23/2008   21:30          341         1
01/23/2008   21:45          341         1
01/23/2008   22:00          338         1
01/23/2008   22:15          341         1
01/23/2008   22:30          341         1
01/23/2008   22:45          341         1
01/23/2008   23:00          341         1
01/23/2008   23:15          341         1
01/23/2008   23:30          341         1
01/23/2008   23:45          341         1
01/24/2008   00:00          338         1
01/24/2008   00:15          338         1
01/24/2008   00:30          338         1
01/24/2008   00:45          338         1
01/24/2008   01:00          341         1
01/24/2008   01:15          338         1
01/24/2008   01:30          338         1
01/24/2008   01:45          338         1
01/24/2008   02:00          338         1
01/24/2008   02:15          338         1
01/24/2008   02:30          334         1
01/24/2008   02:45          334         1
01/24/2008   03:00          338         1
01/24/2008   03:15          334         1
01/24/2008   03:30          334         1
01/24/2008   03:45          334         1
01/24/2008   04:00          334         1
01/24/2008   04:15          338         1
01/24/2008   04:30          338         1
